iata_code,airport_name,city_name,country_name
ZNA,Nanaimo Harbour,Nanaimo Harbour,Canada
ZND,Zinder,Zinder,Niger
ZNE,Newman,Newman,Australia
ZOS,Canal Balo,Osorno,Chile
ZPB,Sachigolake,Sachigolake,Canada
ZPC,Pucon,Pucon,Chile
ZQN,Queenstown,Queenstown,New Zealand
ZRH,Zürich Kloten,Zurich,Switzerland
ZRJ,Roundlake,Roundlake,Canada
ZSA,San Salvador,San Salvador,The Bahamas
ZSJ,Sandylake,Sandylake,Canada
ZTB,Tete a La Baleine,Tetealabaleine,Canada
ZTH,Zakinthos,Zakinthosisland,Greece
ZTM,Shamattawa,Shamattawa,Canada
ZTR,Zhitomir,Zhitomir,Ukraine
ZUH,Zhuhai,Zhuhai,China
ZVA,Miandrivazo,Miandrivazo,Madagascar
ZVJ,Abu Dhabi,Abudhabi,United Arab Emirates
ZWL,Wollaston Lake,Wollastonlake,Canada
ZYL,Osmani International,Sylhet,Bangladesh
ZZU,Mzuzu,Mzuzu,Malawi
AAC,Alarish,Alarish,Egypt
NBO,Jomo Kenyatta International,Nairobi,Kenya
DXB,Dubai,Dubai,United Arab Emirates
FJR,Fujairah Intl,Fujairah,United Arab Emirates
AKS,Auki,Auki,Solomon Islands
ALB,Albany,Albany,United States
ALJ,Kortdoorn Airport,Alexanderbay,South Africa
ALS,Alamosa,Alamosa,United States
AMA,Rick Husband Amarillo International,Amarillo,United States
AMM,Queen Alia Intl,Amman,Jordan
AMS,Schiphol,Amsterdam,Netherlands
ANC,Ted Stevens Anchorage International Airport,Anchorage,United States
ANS,Andahuaylas,Andahuaylas,Peru
AOG,Anshan,Anshan,China
AOO,Martinsburg,Altoona,United States
APL,Nampula,Nampula,Mozambique
AQA,Araraquara,Araraquara,Brazil
ARE,Arecibo,Arecibo,Puerto Rico
ARR,Alto Rio Senguerr,Altoriosenguerr,Argentina
ASB,Ashgabat,Ashgabad,Canada
ASK,Yamoussoukro,Yamoussoukro,Cote D'Ivoire (Ivory Coast)
ASR,Erkilet International Airport,Kayseri,Turkey
ASW,Aswan,Aswan,Egypt
ATF,Chachoan Airport,Ambato,Ecuador
AUC,Arauca,Arauca,Colombia
AUO,Auburn-Opelika Airport,Auburn,United States
AUX,Araguaina,Araguaina,Brazil
AVL,Regional Airport,Asheville,United States
AWZ,Ahwaz,Ahwaz,Iran
AXD,Dimokritos,Alexandroupolis,Greece
AYK,Arkalyk,Arkalyk,Kazakhstan
AZO,Battle Creek Intl,Kalamazoo,United States
BAF,Barnes Airport,Westfield,United States
BAI,Buenosaires,Buenosaires,Costa Rica
BAU,Bauru,Bauru,Brazil
BBG,Butaritari,Butaritari,Kiribati
BBO,Berbera,Berbera,Somalia
BBX,Wingsfield Airport,Philadelphia,United States
BCN,El Prat De Llobregat,Barcelona,Spain
BDH,Bandar Lengeh,Bandarlengeh,Iran
BDQ,Vadodara,Vadodara,India
BEB,Benbecula,Benbecula,United Kingdom
BEK,Bareilly Airport,Bareilly,India
BES,Lesquin,Brest,France
BEY,Rafic Hariri Airport,Beirut,Lebanon
BFD,Bradford,Bradford,United States
BFI,King County International Airport,Seattle,United States
BGI,Grantley Adams International,Bridgetown,Barbados
BFS,Aldergrove International Airport,Belfast,United Kingdom
BHD,George Best Belfast City,Belfast,United Kingdom
BHM,Birmingham,Birmingham,United States
BHU,Bhavnagar,Bhavnagar,India
BIG,Allenaaf Airport,Bigdelta,United States
BIO,Sondica,Bilbao,Spain
BJA,Bejaia,Bejaia,Algeria
BJI,Bemidji,Bemidji,United States
BJV,Milas,Bodrum,Turkey
BKB,Nal Airport,Bikaner,India
BKI,Kota Kinabalu,Kotakinabalu,Malaysia
BKS,Padangkemiling,Bengkulu,Indonesia
BLE,Dala Airport,Borlange/falun,Sweden
BLI,Bellingham,Bellingham,United States
BLV,Belleville,Belleville,United States
BMG,Bloomington,Bloomington,United States
BMV,Phung Duc,Banmethuot,Vietnam
BNE,Brisbane,Brisbane,Australia
BNS,Barinas,Barinas,Venezuela
BOC,Bocas Del Toro,Bocasdeltoro,Panama
BOW,Bartow,Bartow,United States
BOY,Borgo,Bobodioulass,Burkina Faso
BPS,Porto Seguro,Porto Seguro,Brazil
ESB,Esenboga,Ankara,Turkey
GYD,Heydar Aliyev,Baku,Azerbaijan
ATL,Hartsfield jackson Atlanta International,Atlanta,United States
KZC,Kompong Chhna,Kompong-Chhna,Cambodia
LAA,Field,Lamar,United States
LAK,Aklavik,Aklavik,Canada
BQK,Glynco Jetport,Brunswick,United States
BRC,San Carlos De Bariloche,San Carlos De Bariloche,Argentina
BRO,South Padre Is. Intl,Brownsville,United States
BRU,Brussels,Brussels,Belgium
BSB,Presidente Juscelino Kubitschek,Brasilia,Brazil
BSL,Euroairport Basel Mulhouse Freiburg,Baselmulhouse,Switzerland
BTI,Barter Island,Barterisland,United States
BTS,M. R. tefánika,Bratislava,Slovakia
BUD,Ferihegy,Budapest,Hungary
BUP,Bathinda,Bhatinda,India
BUQ,Bulawayo,Bulawayo,Zimbabwe
BUS,Batum,Batumi,Georgia
BVH,Vilhena,Vilhena,Brazil
BWE,Braunschweig,Braunschweig/wolfsburg,Germany
BWT,Wynyard,Burnie,Australia
BXR,Bam,Bam,Iran
BYM,C.M. de Cespedes,Bayamo,Cuba
BZI,Balikesir,Balikesir,Turkey
BZU,Buta,Buta,Democratic Republic of the Congo
CAB,Cabinda,Cabinda,Angola
CAJ,Canaima,Canaima,Venezuela
CAQ,Caucasia,Caucasia,Colombia
CAW,Bartolomeu Lisandro,Campos,Brazil
CAZ,Cobar,Cobar,Australia
CBN,Penggung Airport,Cirebon,Indonesia
CCF,Salvaza Airport,Carcassonne,France
CCR,Buchananfld Airport,Concord,United States
CDJ,Conceicao Do Araguaia Airport,Conceicaodoarag,Brazil
CDW,Caldwell,Caldwell,United States
CEG,Chester,Chester,United Kingdom
CES,Cessnock,Cessnock,Australia
CFN,Donegal,Donegal,Ireland
CGB,Marechal Rondon Intl. Airpt. ,Cuiaba,Brazil
CGO,Zhengzhou,Zhengzhou,China
CHA,Lovell Field,Chattanooga,United States
CHC,Christchurch,Christchurch,New Zealand
CHO,Albemarle,Charlottesville,United States
CHY,Choiseul Bay,Choiseulbay,Solomon Islands
CIH,Changzhi,Changzhi,China
CIW,Canouan Island,Canouan Island,Saint Vincent and the Grenadines
CJC,El Loa,Calama,Chile
CKB,Benedum,Clarksburg,United States
CLD,Mc Clellan Palomar Airport,Sandiego,United States
CLN,Carolina,Carolina,Brazil
CLW,Executive Airport,Clearwater,United States
CMG,Corumba,Corumba,Brazil
CMN,Mohamed V,Casablanca,Morocco
CNB,Coonamble,Coonamble,Australia
CNC,Coconut Island,Coconut Island,Australia
CNM,Carlsbad,Carlsbad,United States
COC,Concordia,Concordia,Argentina
COJ,Coonabarabran,Coonabarabran,Australia
COU,Columbia,Columbia,United States
CPE,Campeche,Campeche,Mexico
CPX,Culebra,Culebra,Puerto Rico
CRC,Cartago,Cartago,Colombia
CRL,Charleroi Brussels South,Brussels,Belgium
CSG,Metropolitan,Columbus,United States
CSY,Cheboksary,Cheboksary,Russia
CTL,Charleville,Charleville,Australia
CTN,Cooktown,Cooktown,Australia
CUA,Ciudadconstitucion,Ciudadconstitucion,Mexico
CUP,Carupano,Carupano,Venezuela
CUU,Gen Fierro Villalobos,Chihuahua,Mexico
CVM,Ciudad Victoria,Ciudadvictoria,Mexico
CWA,Central Wisconsin,Wausau,United States
CXB,Coxs Bazar,Cox'sbazar,Bangladesh
CYB,Gerrard Smith,Caymanbracis,Cayman Islands
CYS,Cheyenne,Cheyenne,United States
CZF,Caperomanzof,Caperomanzof,United States
CZS,Campo Internacional Airport,Cruzeirodosul,Brazil
DAN,Danville,Danville,United States
TFU,Chengdu Tianfu International Airport,Chengdu,China
DAY,James Cox Dayton Intl,Dayton,United States
DBO,Dubbo,Dubbo,Australia
DCA,Reagan Washington National,Washington,United States
DED,Jollygrant Airport,Dehradun,India
DFW,Fort Worth International,Dallas,United States
DHN,Dothan,Dothan,United States
DIK,Dickinson,Dickinson,United States
DIY,Diyarbakir,Diyarbakir,Turkey
DKI,Dunk Island,Dunk Island,Australia
DLM,Dalaman,Dalaman,Turkey
DMD,Doomadgee,Doomadgee,Australia
DMK,Don Mueang Airport,Bangkok,Thailand
DOD,Dodoma,Dodoma,Tanzania
DOU,Dourados,Dourados,Brazil
DRE,Drummondisland,Drummondisland,United States
DRW,Darwin,Darwin,Australia
DSN,Dongsheng,Dongsheng,China
DTW,Metropolitan Wayne County,Detroit,United States
DUR,Durban King Shaka International Airport,Durban,South Africa
DYU,Dushanbe,Dushanbe,Tajikistan
EAM,Nejran,Nejran,Saudi Arabia
EBA,Marinadicampo Airport,Elbaisland,Italy
EBJ,Esbjerg,Esbjerg,Denmark
ECG,Elizabeth,Elizabeth,United States
EDM,Lesajoncs Airport,Larochesuryon,France
EEN,Dillanthopkins Airport,Keene,United States
EGN,Geneina,Geneina,Sudan
EHM,Cape Newenham,Capenewenham,United States
EJA,Variguies,Barrancabermeja,Colombia
EKT,Eskilstuna,Eskilstuna,Sweden
ELH,North Eleuthera,Northeleuthera,The Bahamas
ELQ,Regional Airport,Gassim,Saudi Arabia
ELY,Yelland,Ely,United States
EMP,Emporia,Emporia,United States
ENS,Twenthe Airport,Enschede,Netherlands
EPL,Mirecourt Airport,Epinal,France
ERF,Erfurt,Erfurt,Germany
ERM,Comandante Kraemer Airport,Erechim,Brazil
ESF,Esler Field,Alexandria,United States
ESS,Essen,Essen,Germany
EUG,Eugene,Eugene,United States
EVN,Zvartnots,Yerevan,Armenia
EWR,Newark Liberty International,Newark Liberty International Airport,United States
FAB,Farnborough,Farnborough,United Kingdom
FAR,Hector Field,Fargo,United States
FBE,Francisco Beltrao,Francisco Beltrao,Brazil
FDH,Friedrichshafen,Friedrichshafen,Germany
FGI,Fagali I,Apia Faleolo,Samoa
FIZ,Fitzroy Crossing,Fitzroy Crossing,Australia
FLF,Schaeferhaus Airport,Flensburg,Germany
FLR,Peretola,Florence,Italy
FMI,Kalemie,Kalemie,Democratic Republic of the Congo
FNA,Lungi International,Freetown,Sierra Leone
FOD,Fort Dodge,Fort Dodge,United States
FPO,Grand Bahama International,Freeport,The Bahamas
FRO,Flora,Flora,Norway
FSD,Regionaljoefossfield Airport,Siouxfalls,United States
FTI,Fitiuta,Fitiuta,American Samoa
FTX,Owando,Owando,Congo
FUG,Fuyang,Fuyang,China
FUT,Futuna Island,Futuna Island,Wallis and Futuna Islands
FYV,Municipal Drake Fld,Fayetteville,United States
GAO,Los Canos,Guantanamo,Cuba
GBA,Bigbay,Bigbay,Vanuatu
GBE,Sir Seretse Khama International,Gaborone,Botswana
GCM,Owen Roberts International,Grandcaymanis,Cayman Islands
GDQ,Gondar,Gondar,Ethiopia
GEG,Spokane,Spokane,United States
GET,Geraldton,Geraldton,Australia
GFO,Bartica,Bartica,Guyana
GGS,Gobernador Gregores,Gobernador Gregores,Argentina
GGW,Glasgow,Glasgow,United States
PAC,Paitilla Marcos A. Gelabert,Panama City,Panama
GIC,Boigu Island,Boigu Island,Australia
GJA,Guanaja,Guanaja,Honduras
GKL,Great Keppel Island Airport,Greatkeppelisla,Australia
GLT,Gladstone,Gladstone,Australia
GMR,Gambier Island,Gambieris,French Polynesia
GNM,Guanambi,Guanambi,Brazil
GOA,Cristoforo Colombo,Genoa,Italy
GON,Groton,Groton,United States
GOU,Garoua,Garoua,Cameroon
GPB,Tancredo Thomaz Faria Airport,Guarapuava,Brazil
GPZ,Grand Rapids,Grand Rapids,United States
GRR,Kent County Intl,Grandrapids,United States
GSE,City Airport,Gothenburg,Sweden
GTE,Alyangula,Grooteeylandt,Australia
GUB,Guerrero Negro,Guerreronegro,Mexico
GUM,Antonio B. Won Pat International Airport,Guam,Guam
GWD,Gwadar,Gwadar,Pakistan
GXQ,Tenvidal Airport,Coyhaique,Chile
GYM,Gen Jose M Yanez,Guaymas,Mexico
GZT,Gaziantep,Gaziantep,Turkey
HAJ,Hanover,Hannover,Germany
HAU,Haugesund,Haugesund,Norway
HCN,Hengchun,Hengchun,Taiwan
HCR,Holy Cross,Holycross,United States
HDM,Hamadan,Hamadan,Iran
HEI,Heide/buesum,Heide/buesum,Germany
HEX,Herrera,Santo Domingo,Dominican Republic
HGD,Hughenden,Hughenden,Australia
HGR,Wash. County Regional,Hagerstown,United States
HIB,Chisholm,Hibbing,United States
HKD,Hakodate,Hakodate,Japan
HKY,Hickory,Hickory,United States
HLH,Ulanhot,Ulanhot,China
HME,Oued Irara Apt,Hassi Messaoud,Algeria
HNL,Honolulu,Honolulu,United States
HOD,Hodeidah,Hodeidah,Yemen
HOH,Hohenems Airport,Hohenemsdornbirn,Austria
HOR,Horta,Horta,Portugal
HPA,Haapai,Ha'apai,Tonga
HQM,Aberdeen,Aberdeen,United States
HRS,Harrismith,Harrismith,South Africa
HSV,Decatur,Huntsville,United States
HUE,Humera,Humera,Ethiopia
HUN,Hualien,Hualien,Taiwan
HUV,Hudiksvall,Hudiksvall,Sweden
HVB,Hervey Bay,Hervey Bay,Australia
HYA,Barnstable,Hyannis,United States
HZL,Hazleton,Hazleton,United States
IAO,Sayak Airport,Delcarmen,Philippines
IBE,Ibague,Ibague,Colombia
IBR,Ibaraki,Ibaraki,Japan
ICT,Mid Continent,Wichita,United States
IFL,Innisfail,Innisfail,Australia
IGB,Ingeniero Jacobacci,Ingeniero Jacobacci,Argentina
IJK,Izhevsk,Izhevsk,Russia
IKS,Tiksi,Tiksi,Russia
ILG,Greater Wilmington,Wilmington,United States
ILR,Ilorin,Ilorin,Nigeria
IMK,Simikot,Simikot,Nepal
IND,Indianapolis,Indianapolis,United States
ING,Lago Argentino,Lago Argentino,Argentina
INL,Falls,Internationalfalls,United States
INT,Smith Reynolds,Winstonsalem,United States
IOM,Isle Of Man,Isle Of Man,United Kingdom
IPC,Mataveri Intl,Easterisland,Chile
IPL,Imperial County,Elcentro,United States
IQQ,Cavancha,Iquique,Chile
IRG,Lockhart River,Lockhart River,Australia
ISE,Isparta,Isparta,Turkey
ISL,Isabel Pass,Isabel Pass,United States
ISP,Longislandmacarthur Airport,Islip,United States
ITR,Hidroeletrica,Itumbiara,Brazil
IWA,Ivanova,Ivanovo,Russia
IXC,Chandigarh,Chandigarh,India
TYO,Tokyo,Tokyo,Japan
IXJ,Satwari Airport,Jammu,India
IXR,Birsa Munda Intl Airport,Ranchi,India
IYK,Kern County,Inyokern,United States
JAD,Jandakot,Jandakot,Australia
JAO,Beaver Ruin,Atlanta,United States
JAP,Punta Renes,Punta Renes,Costa Rica
JBR,Jonesboro,Jonesboro,United States
JCR,Jacareacanga,Jacareacanga,Brazil
JED,King Abdulaziz International,Jeddah,Saudi Arabia
JFK,John F Kennedy Intl,New York John F Kennedy Airport,United States
JGO,Qeqertarsuaq,Qeqertarsuaq,Greenland
JHB,Sultan Ismail Intl,Johorbahru,Malaysia
JHS,Sisimiut,Sisimiut,Greenland
JIU,Jiujiang,Jiujiang,China
JKH,Chios,Chios,Greece
JMS,Jamestown,Jamestown,United States
JNN,Nanortalik,Nanortalik,Greenland
JOE,Joensuu,Joensuu,Finland
JOT,Joliet,Joliet,United States
JRB,Downmanhhpt Airport,New York Downtown Manhattan Heliport,United States
JSM,Jose De San Martin,Josedsanmartin,Argentina
JTR,Santorini,Thira,Greece
JUL,Juliaca,Juliaca,Peru
JVL,Rock County,Janesville,United States
JZH,Jiu Zhai Huang Long,Songpan,China
KAG,Gangneung,Gangneung,South Korea
KAO,Kuusamo,Kuusamo,Finland
KBL,Khwaja Rawash,Kabul,Afghanistan
KBP,Borispol,Kiev,Ukraine
KCA,Kuqa,Kuqa,China
KCT,Koggala,Koggala,Sri Lanka
KDL,Kardla,Kardla,Estonia
KDT,Kamphangsaen,Kamphangsaen,Thailand
KEF,Keflavik International,Reykjavik,Iceland
KEV,Halli,Halli,Finland
KFA,Kiffa,Kiffa,Mauritania
KGC,Kingscote,Kingscote,Australia
KGI,Kalgoorlie,Kalgoorlie,Australia
KGP,Kogalym,Kogalym,Russia
KHH,Kaoshiung International Airport,Kaohsiung,Taiwan
KHV,Novyy,Khabarovsk,Russia
KIJ,Niigata,Niigata,Japan
KIK,Kirkuk,Kirkuk,Iraq
KIR,Kerry County,Kerrycounty,Ireland
KIW,Southdowns,Kitwe,Zambia
KKE,Bay of Islands,Kerikeri,New Zealand
KKW,Kikwit,Kikwit,Democratic Republic of the Congo
KLH,Kolhapur,Kolhapur,India
KLS,Longview,Kelso,United States
KMA,Kerema,Kerema,Papua New Guinea
KMI,Miyazaki,Miyazaki,Japan
KMS,Kumasi,Kumasi,Ghana
KND,Kindu,Kindu,Democratic Republic of the Congo
KNG,Kaimana,Kaimana,Indonesia
KNH,Shang Yi,Kinmen,Taiwan
KNS,King Island,King Island,Australia
KOI,Orkney Island,Kirkwall,United Kingdom
KOS,Sihanoukville,Sihanoukville,Cambodia
KPC,Port Clarence,Portclarence,United States
KRF,Kramfors,Kramforssolleftea,Sweden
KRO,Kurgan,Kurgan,Russia
KRW,Turkmanbashi,Turkmanbashi,Turkmenistan
KSD,Karlstad,Karlstad,Sweden
KSF,Kassel Calden,Kassel,Germany
KSH,Kermanshah,Kermanshah,Iran
KSM,Saint Marys,Saintmarys,United States
KSU,Kvernberget,Kristiansund,Norway
KTF,Takaka,Takaka,New Zealand
KTN,Ketchikan,Ketchikan,United States
KTU,Kota,Kota,India
KUF,Kurumoch,Samara,Russia
KUM,Yakushima,Yakushima,Japan
KVA,Megas Alexandros International,Kavala,Greece
KVL,Kivalina,Kivalina,United States
KWJ,Gwangju,Gwangju,South Korea
KWZ,Kolwezi,Kolwezi,Democratic Republic of the Congo
KXE,Klerksdorp,Klerksdorp,South Africa
KYI,Yalata Mission,Yalata Mission,Australia
LAQ,La Braq,Beida,Libya
LAW,Lawton Municipal,Lawton,United States
LAZ,Bom Jesus Da Lapa,Bom Jesus Da Lapa,Brazil
LBJ,Mutiara,Labuanbajo,Indonesia
LBT,Lumberton,Lumberton,United States
LCA,Larnaca,Larnaca,Cyprus
LCJ,Lodz Lublinek,Lodz,Poland
LCX,Liancheng,Liancheng,China
LDB,Londrina,Londrina,Brazil
LDN,Lamidanda,Lamidanda,Nepal
LDX,St Laurent du Maroni,Saint Laurent du Maroni,French Guiana
LEJ,Leipzig,Leipzig/halle,Germany
LER,Leinster,Leinster,Australia
LEX,Blue Grass,Lexington,United States
LFT,Lafayette,Lafayette,United States
LGH,Leigh Creek,Leigh Creek,Australia
LGP,Legazpi,Legaspi,Philippines
LHG,Lightning Ridge,Lightning Ridge,Australia
LIF,Lifou,Lifou,New Caledonia
LIL,Lesquin,Lille,France
LIX,Likoma,Likomaisland,Malawi
LJN,Linate Airport,Milan,Italy
LKG,Lokichoggio,Lokichoggio,Kenya
LKP,Lake Placid,Lakeplacid,United States
LLF,LingLing,Ling Ling,China
LLW,Kumuzu International Airport,Lilongwe,Malawi
LMT,Klamathfalls,Klamathfalls,United States
LNK,Lincoln,Lincoln,United States
LOH,Camilo Ponce Enríquez Airport,Loja,Ecuador
LOP,Selaparang,Mataram,Indonesia
LPC,Lompoc,Lompoc,United States
LPK,Lipetsk,Lipetsk,Russia
LPS,Lopez Island,Lopezisland,United States
LRE,Longreach,Longreach,Australia
LRT,Lann Bihoue,Lorient,France
LSE,La Crosse Municipal,Lacrosse,United States
LSS,Terre de Haut,Terre-de-Haut,Guadeloupe
LTA,Letaba,Tzaneen,South Africa
LTO,Loreto,Loreto,Mexico
LUG,Lugano,Lugano,Switzerland
LUK,Municipal Lunken Field,Cincinnati,United States
LUQ,San Luis,San Luis,Argentina
LVA,Entrammes,Laval,France
LVP,Lavan Island,Lavan Island,Iran
LWK,Lerwick Tingwall,Shetland Islands,United Kingdom
LXA,Gonggar,Gonggar,China
LYB,Little Cayman,Littlecayman,Cayman Islands
LYN,Bron,Lyon,France
LYX,Lydd,Lydd,United Kingdom
LZR,Lizard Island,Lizard Island,Australia
MAF,Midland International,Midland,United States
MAN,Manchester,Manchester,United Kingdom
MAQ,Mae Sot,Maesot,Thailand
MAR,La Chinita,Maracaibo,Venezuela
MAY,Mangrove Cay,Mangrove Cay,The Bahamas
MBD,Mafikeng International Airport,Mmabatho,South Africa
MBU,Mbambanakira,Mbambanakira,Solomon Islands
MCE,Merced,Merced,United States
MCL,Mt Mckinley,Mountmckinley,United States
MCS,Monte Caseros,Monte Caseros,Argentina
MCZ,Palmares,Maceio,Brazil
MDK,Mbandaka,Mbandaka,Democratic Republic of the Congo
MDT,Harrisburg,Harrisburg,United States
MEB,Essendon,Melbourne,Australia
MEI,Key Field,Meridian,United States
MEK,Meknes,Meknes,Morocco
MEO,Dare County Regional,Manteo,United States
MFD,Lahm Municipal,Mansfield,United States
MFM,Macau,Macau,Macau S.A.R.
MFR,Rogue Valley International Medford Airport,Medford,United States
MGJ,Orange County,Montgomery,United States
MGT,Milingimbi,Milingimbi,Australia
MHG,Mannheim,Mannheim,Germany
MHT,Manchester,Manchester,United States
MIA,Miami,Miami,United States
MII,Dr Gastao Vidigal,Marilia,Brazil
MIJ,Mili Island,Miliisland,Marshall Islands
MIS,Misima Island,Misimaisland,Papua New Guinea
MJD,Mohenjodaro,Mohenjodaro,Pakistan
MJM,Mbuji Mayi,Mbujimayi,Democratic Republic of the Congo
MKE,General Mitchell International,Milwaukee,United States
MKR,Meekatharra,Meekatharra,Australia
MKZ,Batu Berendam,Malacca,Malaysia
MLG,Abdul Rahman Saleh,Malang,Indonesia
MLS,Miles City,Miles,United States
MLY,Manley Hot Springs,Manleyhotspring,United States
MMG,Mount Magnet,Mount Magnet,Australia
MMJ,Matsumoto,Matsumoto,Japan
MMZ,Maimana,Stow,Afghanistan
MNG,Maningrida,Maningrida,Australia
MNM,Menominee,Menominee,United States
MNZ,Manassas,Manassas,United States
MOF,Waioti,Maumere,Indonesia
MOO,Moomba,Moomba,Australia
MOU,Mountain Village,Mountainvillage,United States
MPN,Mount Pleasant,Mountpleasant,Falkland Islands
MQF,Magnitogorsk,Magnitogorsk,Russia
MQH,Minacu,Minacu,Brazil
MQP,Kruger Mpumalanga,Nelspruit,South Africa
MQY,Smyrna,Smyrna,United States
MRI,Merrill Field,Anchorage,United States
MRS,Provence Airport,Marseille,France
MRZ,Moree,Moree,Australia
MSL,Sheffield,Muscleshoals,United States
MSQ,International,Minsk,Belarus
MSY,Louis Armstrong,Neworleans,United States
MTK,Makin Island,Makinisland,Kiribati
MTS,Matsapha Intl,Manzini,Eswatini
MTY,Gen Mariano Escobedo,Monterrey,Mexico
MUC,Franz Josef Strauss,Munich,Germany
MUW,Mascara,Mascara,Algeria
MVB,Franceville,Franceville,Gabon
MVS,Aeroporto Max Feffer,Mucuri,Brazil
MWA,Williamson County,Marion,United States
MWL,Mineral Wells,Mineral Wells,United States
MXJ,Minna,Minna,Nigeria
MXT,Maintirano,Maintirano,Madagascar
MYC,Maracay,Maracay,Venezuela
MYL,Mccall,Mc Call,United States
MYT,Myitkyina,Myitkyina,Myanmar
MZH,Merzifon,Amasya,Turkey
MZL,Santaguida,Manizales,Colombia
MZT,Gen Rafael Buelna,Mazatlan,Mexico
NAG,Dr. Ambedkar Intl Airport,Nagpur,India
NAO,Nanchong,Nanchong,China
NAW,Narathiwat,Narathiwat,Thailand
NCE,Cote D'azur International Airport,Nice,France
NCS,Newcastle,Newcastle,South Africa
NDC,Nanded,Nanded,India
NEC,Necochea,Necochea,Argentina
NEV,Newcastle,Newcastle,Saint Kitts and Nevis
NGO,Nagoya,Nagoya,Japan
NHV,Nuku Hiva,Nukuhiva,French Polynesia
NJC,Nizhnevartovsk,Nizhnevartovsk,Russia
NLD,Intl Quetzalcoatl,Nuevolaredo,Mexico
NLP,Nelspruit,Nelspruit,South Africa
NMT,Namtu,Namtu,Myanmar
NNG,Nanning,Nanning,China
NNY,Nanyang,Nanyang,China
NOG,Nogales,Nogales,Mexico
NOU,Tontouta,Noumea,New Caledonia
NPO,Nangapinoh,Nangapinoh,Indonesia
NQY,Cornwall Airport,Newquay,United Kingdom
NRN,Weeze,Dusseldorf,Germany
NSI,Nsimalen International,Yaounde,Cameroon
NTE,Nantes Atlantique,Nantes,France
NTR,Tuxtla Gutierrez,Monterrey,Mexico
NUE,Nürnberg,Nuremberg,Germany
NUQ,Moffett Field,Mountain View,United States
NVK,Framnes,Narvik,Norway
NWI,Norwich,Norwich,United Kingdom
NYO,Skavsta,Stockholm,Sweden
OAL,Cacoal,Cacoal,Brazil
OBE,Okeechobee County,Okeechobee County,United States
OBY,Ittoqqortoormiit,Ittoqqortoormiit,Greenland
OCW,Warren Field,Washington,United States
OEM,Vincent Fayks,Paloemeo,Suriname
OGD,Ogden Municipal,Ogden Municipal,United States
OGN,Yonaguni Jima,Yonagunijima,Japan
OHO,Okhotsk,Okhotsk,Russia
OJC,Johnson Executive,Kansas City,United States
OKN,Okondja,Okondja,Gabon
OLJ,Olpoi,Olpoi,Vanuatu
OLS,Nogales,Nogales,United States
OME,Nome,Nome,United States
OMS,Omsk,Omsk,Russia
ONO,Ontario,Ontario,United States
ONS,Onslow,Onslow,Australia
OOL,coolangatta,Gold Coast,Australia
ORA,Oran,Oran,Argentina
ORF,Norfolk,Norfolk,United States
ORL,Executive,Orlando,United States
ORX,Oriximina,Oriximina,Brazil
OSK,Oskarshamn,Oskarshamn,Sweden
OST,Bruges International Airport,Oostendebrugge,Belgium
OTP,Henri Coanda International,Bucharest,Romania
OUH,Oudtshoorn,Oudtshoorn,South Africa
OVD,Asturias,Oviedo,Spain
OWD,Norwood Memorial,Norwood,United States
OYK,Oiapoque,Oiapoque,Brazil
OZH,Zaporozhye,Zaporizhzhia,Ukraine
PAB,Bilaspur,Bilaspur,India
ECP,Northwest Florida Beaches International Airport,Panama City,Panama
PAN,Pattani,Pattani,Thailand
PAT,Jai Prakash Narayan Airport,Patna,India
PBC,Hermanos Serdan International,Puebla,Mexico
PBL,Puerto Cabello,Puertocabello,Venezuela
PBZ,Bay,Plettenbergbay,South Africa
PCL,Captain Rolden International Airport,Pucallpa,Peru
PCR,Puerto Carreno,Puertocarreno,Colombia
PDP,Punta Del Este,Puntadeleste,Uruguay
PEA,Penneshaw,Penneshaw,Australia
PEG,Sant Egidio,Perugia,Italy
PEQ,Pecos City,Pecos City,United States
PEW,Peshawar,Peshawar,Pakistan
PFJ,Patreksfjordur,Patreksfjordur,Iceland
PGF,Llabanere,Perpignan,France
PHA,Phan Rang,Phan Rang,Vietnam
PHD,Harry Clever,New Philadelphia,United States
PHK,Palm Beach Co Glades,Pahokee,United States
PHL,Philadelphia,Philadelphia,United States
PIA,Greater Peoria,Peoria,United States
PIK,Prestwick,Prestwick,United Kingdom
PIS,Biard,Poitiers,France
PJA,Pajala,Pajala,Sweden
PKB,Wood County,Parkersburg,United States
PKN,Pangkalanbuun,Pangkalanbuun,Indonesia
PKY,Palangkaraya,Palangkaraya,Indonesia
PLM,Mahmud Badaruddin Ii,Palembang,Indonesia
PLU,Pampulha Domestic,Belohorizonte,Brazil
PMC,Tepual,Puertomontt,Chile
PMI,Son Sant Joan Airport,Palmamallorca,Spain
PMQ,Perito Moreno,Perito Moreno,Argentina
PNA,Pamplona,Pamplona,Spain
PNI,Pohnpei,Pohnpei,Micronesia
PNQ,Lohegaon Airport,Pune,India
PNY,Pondicherry Airport,Pondicherry,India
POI,Potosi,Potosi,Bolivia
POO,Pocos De Caldas,Pocos De Caldas,Brazil
POR,Pori,Pori,Finland
PPB,Presidente Prudente Airport,Presidentepruden,Brazil
PPM,Pompano Beach,Pompano Beach,United States
PPW,Papa Westray,Papa Westray,United Kingdom
PQC,Duong Dong,Phuquoc,Vietnam
PRC,Prescott,Prescott,United States
